machine_type,temperature_motor,rpm,operating_mode,hours_since_maintenance,rul_hours,failure_type,estimated_repair_cost,maintenance_ratio
Pump,38.9,496.4,idle,100.85,26.53,none,0.0,3.663276425717399
Pump,42.57,490.1,idle,101.07,26.31,none,0.0,3.700842182350787
Pump,46.81,527.6,idle,101.55,25.83,none,0.0,3.7849422288483043
Pump,69.91,1269.6,normal,101.67,25.71,none,0.0,3.806439535754399
Pump,84.83,1653.0,peak,101.75,25.63,none,0.0,3.820878708223808
Pump,52.28,1207.7,normal,101.88,25.5,none,0.0,3.8445283018867924
Pump,51.22,1138.1,normal,102.35,25.03,none,0.0,3.932001536688436
Pump,70.48,1160.9,normal,102.83,24.55,none,0.0,4.024657534246575
Pump,44.07,508.0,idle,103.25,24.13,none,0.0,4.108635097493036
Pump,57.43,1199.4,normal,103.33,24.05,none,0.0,4.124950099800399
Pump,55.65,1165.0,normal,103.37,24.01,none,0.0,4.133146741303478
Pump,86.25,1703.6,peak,103.87,23.51,electrical,4251.0,4.237862097103223
Pump,70.7,1245.0,normal,104.2,23.18,electrical,5833.0,4.309346567411084
Pump,42.08,478.4,idle,104.33,23.05,electrical,3830.0,4.338045738045738
Pump,81.55,1711.0,peak,104.48,22.9,electrical,3160.0,4.371548117154812
Pump,54.92,1174.1,normal,104.63,22.75,electrical,3155.0,4.405473684210526
Pump,41.6,506.2,idle,104.78,22.6,electrical,3740.0,4.439830508474576
Pump,64.04,1143.3,normal,105.03,22.35,electrical,2718.0,4.498072805139186
Pump,58.1,1136.8,normal,105.18,22.2,electrical,3695.0,4.533620689655173
Pump,58.64,1222.9,normal,105.4,21.98,electrical,5124.0,4.586597040905135
Pump,61.05,1232.4,normal,105.5,21.88,electrical,3385.0,4.611013986013986
Pump,58.22,1167.9,normal,105.6,21.78,electrical,5662.0,4.635645302897278
Pump,49.23,499.9,idle,105.65,21.73,electrical,5652.0,4.6480422349318085
Pump,43.3,515.2,idle,105.93,21.45,electrical,4965.0,4.718485523385301
Pump,66.75,1144.4,normal,106.13,21.25,electrical,5932.0,4.769887640449438
Pump,86.67,1707.6,peak,106.35,21.03,electrical,5758.0,4.827507943713118
Pump,83.3,1630.5,peak,106.73,20.65,electrical,2170.0,4.929792147806005
Pump,58.34,1128.9,normal,106.98,20.4,electrical,5919.0,4.999065420560748
Pump,49.19,484.4,idle,107.05,20.33,electrical,2340.0,5.018752930145335
Pump,49.96,1214.0,normal,107.45,19.93,electrical,3858.0,5.133779264214047
Pump,49.34,856.0,idle,107.93,19.45,electrical,2738.0,5.277750611246944
Pump,50.43,1114.8,normal,108.08,19.3,electrical,4352.0,5.324137931034483
Pump,57.15,1250.2,normal,108.53,18.85,electrical,2947.0,5.467506297229219
Pump,63.01,1203.8,normal,108.57,18.81,electrical,4169.0,5.480565371024735
Pump,47.1,498.5,idle,108.75,18.63,electrical,5966.0,5.53998981151299
Pump,46.18,487.8,idle,108.82,18.56,electrical,3937.0,5.563394683026585
Pump,61.55,1205.0,normal,109.28,18.1,electrical,3215.0,5.721465968586387
Pump,63.29,1236.1,normal,109.42,17.96,electrical,4162.0,5.771097046413502
Pump,61.08,1117.7,normal,109.57,17.81,electrical,3621.0,5.825093035619352
Pump,51.93,1161.0,normal,109.95,17.43,electrical,5211.0,5.965816603364081
Pump,52.1,856.0,normal,110.15,17.23,electrical,5027.0,6.0422380691168405
Pump,54.37,1164.7,normal,110.23,17.15,electrical,2141.0,6.073278236914601
Pump,53.45,1184.6,normal,110.42,16.96,electrical,5710.0,6.148106904231626
Pump,65.39,1234.2,normal,110.48,16.9,electrical,4066.0,6.172067039106146
Pump,49.01,481.5,idle,110.53,16.85,electrical,4485.0,6.192156862745097
Pump,61.36,1218.2,normal,110.68,16.7,electrical,3495.0,6.253107344632769
Pump,58.05,1128.6,normal,111.1,16.28,electrical,2831.0,6.429398148148147
Pump,60.16,1226.6,normal,111.53,15.85,electrical,4902.0,6.618991097922848
Pump,52.33,1116.0,normal,111.97,15.41,electrical,3906.0,6.823278488726387
Pump,46.06,484.5,idle,112.37,15.01,electrical,5357.0,7.018738288569645
Pump,43.22,494.0,idle,112.68,14.7,electrical,5158.0,7.177070063694268
Pump,51.22,1167.5,normal,112.85,14.53,electrical,2135.0,7.266580811332904
Pump,73.56,1220.0,normal,113.22,14.16,electrical,3894.0,7.468337730870712
Pump,48.85,501.6,idle,113.25,14.13,electrical,3805.0,7.485128883013879
Pump,62.68,1196.7,normal,113.3,14.08,electrical,4882.0,7.5132625994694955
Pump,47.94,506.9,idle,113.7,13.68,electrical,5680.0,7.745231607629428
Pump,42.45,856.0,idle,114.08,13.3,electrical,2869.0,7.977622377622377
Pump,40.94,489.6,idle,114.45,12.93,electrical,2379.0,8.21608040201005
Pump,65.22,1192.7,normal,114.72,12.66,electrical,3532.0,8.398243045387995
Pump,60.53,1186.4,normal,114.95,12.43,electrical,4478.0,8.559195830230827
Pump,58.45,1115.0,normal,115.22,12.16,electrical,2386.0,8.75531914893617
Pump,83.38,1679.7,peak,115.5,11.88,electrical,4823.0,8.967391304347826
Pump,71.22,1092.7,normal,115.93,11.45,electrical,4873.0,9.311646586345383
Pump,83.77,1651.3,peak,116.0,11.38,electrical,4953.0,9.36995153473344
Pump,44.51,511.8,idle,116.22,11.16,electrical,5172.0,9.557565789473683
Pump,73.95,1158.4,normal,116.45,10.93,electrical,3013.0,9.761106454316849
Pump,44.79,507.3,idle,116.85,10.53,electrical,2867.0,10.134431916738942
Pump,62.18,1143.3,normal,117.35,10.03,electrical,2114.0,10.639165911151405
Pump,49.25,515.0,idle,117.65,9.73,electrical,4960.0,10.964585274930103
Pump,50.59,471.7,idle,117.83,9.55,electrical,4938.0,11.168720379146919
Pump,47.8,487.8,idle,118.28,9.1,electrical,5563.0,11.71089108910891
Pump,48.47,474.2,idle,118.5,8.88,electrical,3368.0,11.993927125506072
Pump,50.35,506.4,idle,118.83,8.55,electrical,3913.0,12.442931937172773
Pump,45.7,477.4,idle,118.87,8.51,electrical,3565.0,12.499474237644586
Pump,41.93,506.3,idle,119.35,8.03,electrical,3605.0,13.217054263565892
Pump,50.06,1110.2,normal,119.47,7.91,electrical,5607.0,13.408529741863076
Pump,47.72,488.9,idle,119.83,7.55,electrical,5857.0,14.015204678362572
Pump,46.64,464.1,idle,120.25,7.13,electrical,4710.0,14.790897908979092
Pump,50.94,856.0,idle,120.72,6.66,electrical,2527.0,15.759791122715404
Pump,44.71,487.4,idle,121.18,6.2,electrical,5029.0,16.830555555555556
Pump,53.63,1077.9,normal,121.65,5.73,electrical,3786.0,18.075780089153046
Pump,66.22,1116.3,normal,121.95,5.43,electrical,2481.0,18.96578538102644
Pump,67.55,856.0,normal,121.98,5.4,electrical,5227.0,19.059375
Pump,46.74,494.8,idle,122.13,5.25,electrical,4659.0,19.5408
Pump,46.24,457.6,idle,122.2,5.18,electrical,2014.0,19.77346278317152
Pump,43.03,506.0,idle,122.67,4.71,electrical,2200.0,21.48336252189142
Pump,56.24,1114.1,normal,122.72,4.66,electrical,4046.0,21.68197879858657
Pump,43.94,477.0,idle,123.12,4.26,electrical,2098.0,23.40684410646388
Pump,53.71,1127.2,normal,123.33,4.05,electrical,4731.0,24.42178217821782
Pump,42.72,467.9,idle,123.73,3.65,electrical,4010.0,26.60860215053763
Pump,44.29,486.7,idle,124.22,3.16,electrical,3136.0,29.860576923076923
Pump,48.0,472.6,idle,124.6,2.78,electrical,3579.0,32.96296296296296
Pump,46.56,494.5,idle,124.9,2.48,electrical,2430.0,35.89080459770115
Pump,47.5,465.1,idle,125.23,2.15,electrical,5165.0,39.75555555555556
Pump,72.46,1146.9,normal,125.65,1.73,electrical,3777.0,46.02564102564103
Pump,90.63,1639.8,peak,125.68,1.7,electrical,4603.0,46.54814814814815
Pump,80.9,1596.0,peak,125.88,1.5,electrical,4848.0,50.352
Pump,73.8,1173.2,normal,126.33,1.05,electrical,4428.0,61.62439024390245
Pump,55.32,1114.4,normal,126.8,0.58,electrical,5544.0,80.25316455696202
Pump,81.55,1654.6,peak,127.27,0.5,electrical,2838.0,84.84666666666666
Pump,66.62,1241.0,normal,0.0,95.66,none,0.0,0.0
Pump,43.44,525.6,idle,0.27,95.4,none,0.0,0.0028008298755186722
Pump,38.43,540.6,idle,0.72,94.95,none,0.0,0.007503908285565398
Pump,54.49,1342.0,normal,0.77,94.9,none,0.0,0.008029197080291971
Pump,61.27,856.0,normal,1.02,94.65,none,0.0,0.010663878724516466
Pump,43.04,541.6,idle,1.47,94.2,none,0.0,0.015441176470588234
Pump,57.12,1348.1,normal,1.75,93.91,none,0.0,0.018438520703824676
Pump,57.62,856.0,normal,2.07,93.6,none,0.0,0.021881606765327695
Pump,59.55,1235.6,normal,2.48,93.18,none,0.0,0.026332554682522828
Pump,55.37,1208.6,normal,2.67,93.0,none,0.0,0.028404255319148936
Pump,35.69,557.2,idle,2.88,92.78,none,0.0,0.030710172744721688
Pump,39.68,516.4,idle,3.23,92.43,none,0.0,0.03457133682971208
Pump,58.04,1288.7,normal,3.6,92.06,none,0.0,0.03868471953578337
Pump,46.34,1332.1,normal,3.75,91.91,none,0.0,0.04036164029706167
Pump,60.63,1232.0,normal,4.08,91.58,none,0.0,0.044069993519118604
Pump,56.36,1324.4,normal,4.3,91.36,none,0.0,0.046556951061065395
Pump,44.86,566.1,idle,4.37,91.3,none,0.0,0.04734561213434453
Pump,63.52,1324.8,normal,4.6,91.06,none,0.0,0.04996741255702802
Pump,42.05,534.6,idle,4.93,90.73,none,0.0,0.05374468549002507
Pump,38.86,528.2,idle,5.22,90.45,none,0.0,0.05708037178786222
Pump,54.88,1332.2,normal,5.47,90.2,none,0.0,0.05997807017543859
Pump,38.35,539.2,idle,5.6,90.06,none,0.0,0.061497913463650335
Pump,35.72,530.0,idle,5.73,89.93,none,0.0,0.06301550643352029
Pump,37.49,507.6,idle,6.05,89.61,none,0.0,0.0667696722216091
Pump,50.06,510.1,idle,6.25,89.41,none,0.0,0.06912952107067802
Pump,35.73,546.1,idle,6.55,89.11,none,0.0,0.07268893574520031
Pump,36.82,546.1,idle,6.83,88.83,none,0.0,0.07603250584437271
Pump,40.51,557.7,idle,7.3,88.36,none,0.0,0.08169203222918532
Pump,37.0,509.4,idle,7.42,88.25,none,0.0,0.08313725490196078
Pump,44.65,544.3,idle,7.58,88.08,none,0.0,0.08509205208801078
Pump,36.92,559.9,idle,7.75,87.91,none,0.0,0.08716679788550219
Pump,38.42,531.3,idle,7.87,87.8,none,0.0,0.08862612612612614
Pump,42.31,520.2,idle,8.35,87.31,none,0.0,0.09455327822443664
Pump,42.43,501.1,idle,8.77,86.9,none,0.0,0.09977246871444823
Pump,53.5,1240.0,normal,9.1,86.56,none,0.0,0.1039287345820009
Pump,41.46,509.4,idle,9.2,86.46,none,0.0,0.10519094443174022
Pump,39.16,523.1,idle,9.57,86.1,none,0.0,0.10987370838117108
Pump,48.31,1320.4,normal,10.07,85.6,none,0.0,0.11628175519630486
Pump,44.98,504.9,idle,10.4,85.26,none,0.0,0.1205657315093902
Pump,41.46,567.6,idle,10.85,84.81,none,0.0,0.12644213961076797
Pump,38.64,531.7,idle,11.28,84.38,none,0.0,0.13211524947294448
Pump,61.44,1335.3,normal,11.48,84.18,none,0.0,0.1347734209908429
Pump,35.78,524.7,idle,11.77,83.9,none,0.0,0.13863368669022377
Pump,50.06,560.6,idle,12.1,83.56,none,0.0,0.14309366130558182
Pump,46.56,1333.3,normal,12.17,83.5,none,0.0,0.14402366863905325
Pump,41.93,508.4,idle,12.3,47.93,none,0.0,0.25137952176578787
Pump,52.87,1284.0,normal,12.52,47.72,none,0.0,0.2569786535303777
Pump,48.71,1277.1,normal,12.58,47.65,none,0.0,0.25858170606372044
Pump,45.23,1222.2,normal,12.8,47.43,none,0.0,0.2642989882304357
Pump,78.2,1877.3,peak,13.3,46.93,none,0.0,0.27748800333820156
Pump,57.12,1259.4,normal,13.65,46.58,none,0.0,0.2868852459016394
Pump,62.9,1284.6,normal,14.1,46.13,none,0.0,0.29917250159134307
Pump,50.76,1222.8,normal,14.58,45.65,none,0.0,0.312540192926045
Pump,63.9,1269.6,normal,14.83,45.4,none,0.0,0.31961206896551725
Pump,61.75,856.0,normal,14.97,45.27,none,0.0,0.3235357683164037
Pump,66.93,1246.3,normal,15.28,44.95,none,0.0,0.3325353645266594
Pump,75.91,1853.9,peak,15.55,44.68,none,0.0,0.34041155866900175
Pump,60.1,1294.9,normal,15.87,44.37,none,0.0,0.34979061053559624
Pump,45.05,552.3,idle,16.2,44.03,none,0.0,0.3597601598934044
Pump,60.41,1329.3,normal,16.53,43.7,none,0.0,0.3697986577181208
Pump,50.06,856.0,normal,16.98,43.25,none,0.0,0.38372881355932204
Pump,60.22,1279.3,normal,17.05,43.18,none,0.0,0.38592123132639206
Pump,39.1,540.5,idle,17.33,42.9,none,0.0,0.39476082004555807
Pump,61.03,1229.7,normal,17.5,42.73,none,0.0,0.40018294077292477
Pump,61.64,1216.9,normal,17.97,42.27,none,0.0,0.41529928356829204
Pump,56.78,1208.1,normal,18.0,42.23,none,0.0,0.41637751561415687
Pump,57.48,1210.7,normal,18.07,42.17,none,0.0,0.41857771600648597
Pump,64.56,1214.9,normal,18.42,41.82,none,0.0,0.4301728164409155
Pump,68.59,1254.1,normal,18.77,41.47,none,0.0,0.44195902990346125
Pump,45.56,547.5,idle,18.87,41.37,none,0.0,0.44536228463535527
Pump,64.77,1311.2,normal,19.2,41.03,none,0.0,0.4568165596002855
Pump,56.24,1219.6,normal,19.4,40.83,none,0.0,0.4637819746593354
Pump,38.86,549.1,idle,19.7,40.53,none,0.0,0.47435588731037803
Pump,54.28,1315.1,normal,19.77,40.47,none,0.0,0.4767301663853388
Pump,50.06,1200.9,normal,20.25,39.98,none,0.0,0.4941434846266472
Pump,59.66,1230.1,normal,20.48,39.75,none,0.0,0.5025766871165644
Pump,64.45,1317.8,normal,20.95,39.28,none,0.0,0.5201092353525323
Pump,43.34,548.6,idle,21.45,38.78,none,0.0,0.5392156862745098
Pump,38.25,542.9,idle,21.63,38.6,none,0.0,0.5462121212121211
Pump,50.31,1256.1,normal,21.83,38.4,none,0.0,0.5540609137055837
Pump,78.64,1715.8,peak,21.87,38.37,none,0.0,0.555499110998222
Pump,59.89,1256.9,normal,22.33,37.9,none,0.0,0.5740359897172236
Pump,56.59,1312.5,normal,22.78,37.45,none,0.0,0.5924577373211963
Pump,60.47,1275.3,normal,22.9,37.33,none,0.0,0.5974432559352987
Pump,49.79,1291.6,normal,23.08,37.15,none,0.0,0.6049803407601573
Pump,38.19,534.6,idle,23.15,37.08,none,0.0,0.6079306722689075
Pump,61.16,1170.6,normal,23.33,36.9,none,0.0,0.6155672823218997
Pump,81.96,1844.9,peak,23.38,36.85,none,0.0,0.6177014531043593
Pump,44.42,545.7,idle,23.58,36.65,none,0.0,0.6262948207171315
Pump,54.03,1168.9,normal,23.97,36.27,none,0.0,0.6431446203380734
Pump,50.06,1299.6,normal,24.22,36.02,none,0.0,0.6542409508373851
Pump,60.52,1205.2,normal,24.55,35.68,none,0.0,0.6693020719738277
Pump,53.87,1173.0,normal,24.6,35.63,none,0.0,0.6715806715806716
Pump,47.13,1232.0,normal,24.82,35.42,none,0.0,0.6814936847885776
Pump,63.72,1260.1,normal,24.92,35.32,none,0.0,0.6861233480176212
Pump,60.5,1279.4,normal,25.33,34.9,none,0.0,0.7055710306406685
Pump,65.92,1175.2,normal,25.45,34.78,none,0.0,0.7112912241475684
Pump,56.03,1170.3,normal,25.73,34.5,none,0.0,0.7247887323943663
Pump,58.65,1166.0,normal,26.03,34.2,none,0.0,0.7394886363636364
Pump,47.92,1227.0,normal,26.28,33.95,none,0.0,0.7519313304721029
Pump,38.0,502.1,idle,26.58,33.65,none,0.0,0.7670995670995671
Pump,63.45,1216.9,normal,26.75,33.48,none,0.0,0.7758120649651973
Pump,50.79,1297.2,normal,26.88,33.35,none,0.0,0.782532751091703
Pump,48.77,1260.4,normal,27.33,32.9,none,0.0,0.8061946902654867
Pump,45.08,518.2,idle,27.68,32.55,none,0.0,0.8250372578241432
Pump,53.38,1277.6,normal,28.18,32.05,none,0.0,0.8526475037821484
Pump,50.06,491.3,idle,28.38,31.85,none,0.0,0.8639269406392693
Pump,40.39,486.1,idle,28.73,31.5,none,0.0,0.884
Pump,42.43,526.3,idle,29.02,31.22,none,0.0,0.9006828057107387
Pump,41.98,525.1,idle,29.42,30.82,none,0.0,0.9245757385292269
Pump,40.54,479.2,idle,29.6,30.63,none,0.0,0.9358204236484351
Pump,50.06,514.9,idle,30.07,30.17,none,0.0,0.9647096567212062
Pump,40.18,502.8,idle,30.45,29.78,none,0.0,0.9892787524366471
Pump,42.03,487.3,idle,30.78,29.45,none,0.0,1.0108374384236454
Pump,40.54,537.7,idle,31.08,29.15,none,0.0,1.0308457711442787
Pump,41.8,493.9,idle,31.12,29.12,none,0.0,1.0332005312084993
Pump,69.25,1174.5,normal,31.42,28.82,none,0.0,1.0536552649228705
Pump,53.45,1221.0,normal,31.65,28.58,none,0.0,1.0699797160243407
Pump,46.31,521.4,idle,31.98,28.25,none,0.0,1.0933333333333333
Pump,40.34,526.3,idle,32.23,28.0,none,0.0,1.1113793103448275
Pump,46.59,487.3,idle,32.32,27.92,none,0.0,1.1175656984785616
Pump,42.35,523.5,idle,32.35,27.88,none,0.0,1.120152354570637
Pump,48.06,506.0,idle,32.4,27.83,none,0.0,1.1238293444328824
Pump,39.37,494.0,idle,32.7,27.53,none,0.0,1.146161934805468
Pump,42.64,479.6,idle,32.95,27.28,none,0.0,1.165134370579915
Pump,41.83,525.3,idle,33.25,26.98,none,0.0,1.188348820586133
Pump,45.45,492.6,idle,33.43,26.8,none,0.0,1.2025179856115107
Pump,43.89,506.3,idle,33.53,26.7,none,0.0,1.2104693140794225
Pump,48.47,500.3,idle,33.88,26.35,none,0.0,1.2387568555758683
Pump,67.84,1205.7,normal,34.15,26.08,none,0.0,1.2610782865583456
Pump,71.64,1243.6,normal,34.5,25.73,none,0.0,1.2906846240179572
Pump,50.06,1256.3,normal,34.68,25.55,none,0.0,1.3062146892655366
Pump,47.53,519.0,idle,35.02,25.22,none,0.0,1.3356216628527844
Pump,48.37,532.3,idle,35.22,25.02,none,0.0,1.3535741737125289
Pump,42.6,532.9,idle,35.3,24.93,none,0.0,1.361357500964134
Pump,43.25,477.2,idle,35.38,24.85,none,0.0,1.3686653771760156
Pump,68.28,1175.0,normal,35.58,24.65,none,0.0,1.3871345029239766
Pump,48.83,521.2,idle,35.8,24.43,none,0.0,1.4077860794337396
Pump,42.14,489.4,idle,36.23,24.0,none,0.0,1.4491999999999998
Pump,52.48,1266.1,normal,36.42,23.82,electrical,4929.0,1.4673650282030621
Pump,40.42,513.5,idle,36.45,23.78,electrical,4975.0,1.470944309927361
Pump,42.21,493.8,idle,36.95,23.28,electrical,2713.0,1.521828665568369
Pump,60.22,1138.6,normal,37.18,23.05,electrical,2994.0,1.545945945945946
Pump,68.24,1223.4,normal,37.62,22.62,electrical,3282.0,1.592718035563082
Pump,78.03,1768.5,peak,37.77,22.47,electrical,5609.0,1.6092884533446956
Pump,49.94,856.0,normal,37.93,22.3,electrical,3806.0,1.6278969957081544
Pump,62.81,1124.1,normal,38.38,21.85,electrical,3576.0,1.6796498905908097
Pump,61.36,1201.7,normal,38.42,21.82,electrical,5763.0,1.6836108676599475
Pump,61.61,1249.3,normal,38.83,21.4,electrical,5824.0,1.733482142857143
Pump,46.77,483.4,idle,39.22,21.02,electrical,4021.0,1.7811080835603996
Pump,42.23,480.4,idle,39.58,20.65,electrical,4901.0,1.828175519630485
Pump,89.16,1714.4,peak,39.82,20.42,electrical,5978.0,1.8590102707749765
Pump,47.72,489.2,idle,40.13,20.1,electrical,4044.0,1.9018957345971563
Pump,46.85,856.0,idle,40.42,19.82,electrical,3838.0,1.9414024975984632
Pump,70.68,1169.0,normal,40.78,19.45,electrical,5452.0,1.9941320293398535
Pump,71.54,1139.8,normal,41.18,19.05,electrical,2895.0,2.053865336658354
Pump,71.95,1138.5,normal,41.58,18.65,electrical,5499.0,2.116030534351145
Pump,67.54,1224.8,normal,41.65,18.58,electrical,5292.0,2.127170582226762
Pump,58.34,1181.9,normal,42.08,18.15,electrical,5958.0,2.197389033942559
Pump,70.35,1233.3,normal,42.18,18.05,electrical,5992.0,2.2141732283464566
Pump,65.27,1215.7,normal,42.28,17.95,electrical,3418.0,2.2311345646437997
Pump,43.47,506.6,idle,42.47,17.77,electrical,5321.0,2.2626531699520513
Pump,81.4,1626.5,peak,42.85,17.38,electrical,2849.0,2.331338411316649
Pump,55.0,1205.4,normal,43.18,17.05,electrical,3779.0,2.3922437673130195
Pump,41.64,511.2,idle,43.62,16.62,electrical,4921.0,2.4755959137343924
Pump,56.07,1201.0,normal,43.77,16.47,electrical,2758.0,2.505437893531769
Pump,72.49,1175.1,normal,43.92,16.32,electrical,4258.0,2.535796766743649
Pump,48.74,501.3,idle,44.03,16.2,electrical,2781.0,2.5598837209302325
Pump,71.02,1221.5,normal,44.27,15.97,electrical,4566.0,2.6087212728344142
Pump,49.15,460.4,idle,44.38,15.85,electrical,4666.0,2.633827893175074
Pump,59.68,1147.4,normal,44.63,15.6,electrical,5021.0,2.6885542168674696
Pump,72.38,1103.5,normal,44.68,15.55,electrical,2951.0,2.6996978851963744
Pump,89.52,1696.1,peak,44.9,15.33,electrical,4664.0,2.7495407225964485
Pump,51.76,1225.2,normal,45.05,15.18,electrical,3504.0,2.784301606922126
Pump,58.57,1214.8,normal,45.38,14.85,electrical,4971.0,2.8630914826498426
Pump,40.59,460.4,idle,45.63,14.6,electrical,4762.0,2.9250000000000003
Pump,44.67,462.5,idle,45.7,14.53,electrical,3279.0,2.942691564713458
Pump,52.09,1194.0,normal,46.1,14.13,electrical,2028.0,3.0469266358228686
Pump,56.73,1221.8,normal,46.57,13.67,electrical,4684.0,3.174505794137696
Pump,72.88,1177.8,normal,46.6,13.63,electrical,4962.0,3.1852358168147643
Pump,63.94,1212.6,normal,46.92,13.32,electrical,3218.0,3.2765363128491622
Pump,62.33,1101.8,normal,47.25,12.98,electrical,4506.0,3.3798283261802573
Pump,83.09,1616.0,peak,47.7,12.53,electrical,3419.0,3.5254988913525502
Pump,68.99,1144.3,normal,47.97,12.27,electrical,5924.0,3.614920874152223
Pump,51.46,1128.7,normal,48.22,12.02,electrical,4239.0,3.7035330261136714
Pump,50.06,506.5,idle,48.25,11.98,electrical,3468.0,3.717257318952234
Pump,69.05,1174.3,normal,48.32,11.92,electrical,4262.0,3.739938080495356
Pump,48.81,489.9,idle,48.48,11.75,electrical,2701.0,3.8023529411764705
Pump,88.54,1709.7,peak,48.6,11.63,electrical,3378.0,3.847980997624703
Pump,62.91,1126.7,normal,48.68,11.55,electrical,2773.0,3.8788844621513943
Pump,55.75,1169.5,normal,49.08,11.15,electrical,2275.0,4.039506172839506
Pump,55.16,1190.7,normal,49.3,10.93,electrical,2852.0,4.13243922883487
Pump,50.06,462.9,idle,49.68,10.55,electrical,5062.0,4.301298701298701
Pump,90.17,1712.1,peak,50.08,10.15,electrical,4443.0,4.491479820627802
Pump,58.77,1148.9,normal,50.33,9.9,electrical,4754.0,4.6174311926605505
Pump,90.11,1596.3,peak,50.48,9.75,electrical,3756.0,4.695813953488372
Pump,64.44,1154.5,normal,50.63,9.6,electrical,4479.0,4.776415094339623
Pump,88.1,1603.7,peak,50.67,9.57,electrical,2124.0,4.793755912961211
Pump,66.56,1153.4,normal,50.83,9.4,electrical,5616.0,4.887499999999999
Pump,67.93,1121.5,normal,51.33,8.9,electrical,2550.0,5.184848484848485
Pump,46.79,494.2,idle,51.58,8.65,electrical,4057.0,5.345077720207254
Pump,42.73,480.7,idle,52.03,8.2,electrical,5923.0,5.655434782608697
Pump,78.74,1629.5,peak,52.08,8.15,electrical,5915.0,5.691803278688524
Pump,50.71,472.3,idle,52.55,7.68,electrical,5381.0,6.054147465437788
Pump,42.88,484.8,idle,52.87,7.37,electrical,3807.0,6.316606929510154
Pump,73.48,1181.0,normal,52.93,7.3,electrical,5342.0,6.377108433734939
Pump,48.68,464.6,idle,53.28,6.95,electrical,2942.0,6.7018867924528305
Pump,62.71,1191.4,normal,53.5,6.73,electrical,3815.0,6.921086675291074
Pump,46.42,453.9,idle,53.92,6.32,electrical,5593.0,7.366120218579235
Pump,70.75,1109.6,normal,54.02,6.22,electrical,5699.0,7.481994459833795
Pump,51.63,496.9,idle,54.13,6.1,electrical,4381.0,7.623943661971832
Pump,45.59,466.6,idle,54.38,5.85,electrical,5650.0,7.938686131386862
Pump,44.77,484.0,idle,54.85,5.38,electrical,4483.0,8.59717868338558
Pump,54.0,1115.2,normal,55.32,4.92,electrical,2430.0,9.344594594594595
Pump,49.02,490.3,idle,55.82,4.42,electrical,3649.0,10.29889298892989
Pump,59.95,1082.0,normal,55.93,4.3,electrical,3769.0,10.552830188679245
Pump,42.46,465.6,idle,56.35,3.88,electrical,4381.0,11.547131147540984
Pump,50.33,503.7,idle,56.85,3.38,electrical,2109.0,12.979452054794521
Pump,49.47,489.4,idle,57.0,3.23,electrical,4086.0,13.475177304964538
Pump,50.71,444.0,idle,57.45,2.78,electrical,3219.0,15.1984126984127
Pump,69.75,1189.6,normal,57.77,2.47,electrical,4775.0,16.64841498559078
Pump,54.63,1145.8,normal,57.82,2.42,electrical,4051.0,16.906432748538013
Pump,49.73,457.5,idle,57.92,2.32,electrical,2097.0,17.44578313253012
Pump,47.45,494.3,idle,58.23,2.0,electrical,4120.0,19.41
Pump,59.87,1160.0,normal,58.4,1.83,electrical,4598.0,20.636042402826853
Pump,48.8,452.6,idle,58.72,1.52,electrical,5246.0,23.3015873015873
Pump,43.42,494.5,idle,59.08,1.15,electrical,3153.0,27.47906976744186
